transaction_id,customer_id,amount,merchant,transaction_date
1346,74,3858.93,Amazon,25-10-2025
1347,421,4912.25,Uber,17-08-2025
1348,347,4963.97,Flipkart,14-06-2025
1349,371,230.94,Target,10-08-2025
1350,366,4330.81,Amazon,11-09-2025
1351,3,1589.36,Amazon,26-12-2025
1352,352,4248.21,Amazon,21-11-2025
1353,171,2361.04,Amazon,16-06-2025
1354,53,2626.86,Zomato,05-04-2026
1355,382,1596.78,Uber,30-05-2025
1356,389,1595.11,Flipkart,07-05-2025
1357,165,1042.75,Walmart,16-08-2025
1358,142,2684.77,Target,21-07-2025
1359,344,632.37,Flipkart,08-08-2025
1360,81,1404.5,Amazon,22-08-2025
1361,491,3133.58,Uber,29-07-2025
1362,53,1072.56,Walmart,25-03-2026
1363,282,1626.5,Flipkart,20-05-2025
1364,483,3536.55,Walmart,18-03-2026
1365,294,1261.88,Amazon,18-04-2026
1366,160,3085.65,Walmart,04-02-2026
1367,277,2246.06,Flipkart,26-03-2026
1368,15,2380.14,Zomato,26-03-2026
1369,26,574.34,Amazon,18-01-2026
1370,45,2161.01,Flipkart,14-06-2025
1371,361,3000.8,Uber,07-06-2025
1372,323,4189.06,Zomato,07-05-2025
1373,229,3100.76,Walmart,21-04-2026
1374,171,4096.34,Zomato,15-03-2026
1375,389,3370.81,Uber,08-11-2025
1376,41,4869.73,Target,31-12-2025
1377,291,702.39,Zomato,29-06-2025
1378,240,531.45,Walmart,25-01-2026
1379,351,3239.87,Target,18-04-2026
1380,241,1196.89,Flipkart,21-09-2025
1381,74,4312.43,Uber,12-07-2025
1382,133,4568.66,Target,01-09-2025
1383,94,3513.09,Zomato,13-11-2025
1384,170,3954.45,Walmart,02-06-2025
1385,233,2463.16,Amazon,20-03-2026
1386,244,608.79,Target,18-05-2025
1387,237,4236.54,Walmart,05-08-2025
1388,394,1775.65,Uber,23-04-2026
1389,66,2564.35,Target,10-11-2025
1390,419,3585.65,Amazon,07-04-2026
1391,167,2802.94,Amazon,29-06-2025
1392,406,1545.48,Target,23-12-2025
1393,206,2973.15,Flipkart,30-11-2025
1394,318,1256.27,Flipkart,24-11-2025
1395,499,2437.75,Amazon,17-10-2025
1396,175,1080.78,Zomato,08-06-2025
1397,303,2184.19,Target,15-05-2025
1398,291,3947.27,Uber,08-07-2025
1399,356,1218.96,Zomato,06-12-2025
1400,343,435.58,Zomato,29-08-2025
1401,294,4191.9,Amazon,14-01-2026
1402,304,3000.57,Walmart,20-08-2025
1403,285,533.39,Target,03-04-2026
1404,91,1574.78,Target,03-04-2026
1405,36,3011.38,Zomato,07-12-2025
1406,417,3002.21,Target,29-07-2025
1407,168,2496.76,Zomato,17-04-2026
1408,32,498.14,Flipkart,31-01-2026
1409,455,2924.8,Zomato,23-02-2026
1410,415,50.91,Flipkart,22-05-2025
1411,339,788.62,Uber,04-06-2025
1412,150,1980.41,Uber,29-01-2026
1413,229,1018.55,Zomato,13-09-2025
1414,450,1617.16,Uber,19-06-2025
1415,407,4570.36,Walmart,15-04-2026
1416,471,4719.5,Target,06-08-2025
1417,368,4913.77,Walmart,25-03-2026
1418,46,2934.5,Uber,22-05-2025
1419,262,2050.78,Flipkart,14-09-2025
1420,437,1506.21,Walmart,11-06-2025
1421,462,2766.98,Amazon,26-05-2025
1422,1,3531.6,Walmart,04-11-2025
1423,57,4313.18,Amazon,11-06-2025
1424,121,2186.99,Uber,12-05-2025
1425,202,3144.81,Zomato,06-12-2025
1426,196,2059.86,Target,22-02-2026
1427,280,1095.52,Flipkart,01-11-2025
1428,244,738.39,Uber,05-08-2025
1429,197,4224.47,Walmart,29-01-2026
1430,431,2115.32,Walmart,27-02-2026
1431,447,3366.83,Flipkart,01-05-2026
1432,6,405.14,Amazon,27-03-2026
1433,74,3620.63,Target,01-05-2026
1434,337,2211.84,Flipkart,16-08-2025
1435,44,729.24,Target,30-08-2025
1436,441,2307.34,Zomato,21-09-2025
1437,310,4655.04,Uber,15-01-2026
1438,93,2299.25,Target,31-05-2025
1439,283,4109.35,Target,21-04-2026
1440,182,1167.42,Target,10-06-2025
1441,310,86.78,Target,16-04-2026
1442,434,3668.02,Zomato,02-04-2026
1443,257,1382.79,Uber,09-07-2025
1444,296,1866.5,Amazon,01-02-2026
1445,291,2442.18,Walmart,27-09-2025
1446,58,2922.33,Zomato,17-01-2026
1447,41,753.33,Zomato,03-01-2026
1448,270,4918.72,Walmart,22-06-2025
1449,239,2608.9,Uber,09-12-2025
1450,456,3069.85,Flipkart,07-04-2026
1451,242,3171.78,Zomato,03-12-2025
1452,492,3360.15,Zomato,07-03-2026
1453,325,2719.03,Uber,29-01-2026
1454,160,3084.54,Walmart,06-01-2026
1455,274,3903.71,Target,23-07-2025
1456,233,2587.68,Target,18-10-2025
1457,294,3682.38,Target,08-03-2026
1458,181,4804.88,Walmart,15-06-2025
1459,149,879.17,Zomato,27-08-2025
1460,473,3008.3,Walmart,11-11-2025
1461,373,3935.86,Walmart,22-04-2026
1462,32,3165.04,Uber,05-08-2025
1463,87,2885.66,Zomato,08-05-2025
1464,150,4054.03,Uber,03-04-2026
1465,14,1469.74,Amazon,10-12-2025
1466,65,2552.7,Walmart,06-11-2025
1467,130,706.07,Walmart,24-01-2026
1468,141,4296.4,Amazon,08-08-2025
1469,380,602.17,Flipkart,23-12-2025
1470,466,2979.26,Flipkart,09-10-2025
1471,338,2260.93,Flipkart,20-10-2025
1472,134,3923.51,Flipkart,27-07-2025
1473,249,945.01,Uber,21-02-2026
1474,442,213.8,Amazon,13-08-2025
1475,496,768.1,Flipkart,31-08-2025
1476,429,2504.94,Target,01-06-2025
1477,395,1946.68,Zomato,11-07-2025
1478,226,3643.7,Flipkart,05-02-2026
1479,108,2909.9,Walmart,08-12-2025
1480,28,3229.19,Amazon,09-05-2025
1481,27,879.62,Target,13-11-2025
1482,244,1541.77,Zomato,12-11-2025
1483,486,3774.52,Uber,09-11-2025
1484,120,1930.01,Zomato,16-12-2025
1485,200,2399.22,Flipkart,27-06-2025
1486,272,4357.87,Amazon,09-12-2025
1487,148,4639.75,Target,05-12-2025
1488,196,3408.54,Uber,09-11-2025
1489,350,4781.56,Amazon,07-03-2026
1490,470,2679.9,Walmart,29-04-2026
1491,490,4228.98,Uber,01-10-2025
1492,471,3277.73,Walmart,05-10-2025
1493,172,1388.11,Amazon,14-08-2025
1494,131,3289,Target,18-03-2026
1495,237,3877.1,Zomato,08-12-2025
1496,124,3684.85,Uber,06-10-2025
1497,395,1014.88,Walmart,13-01-2026
1498,347,3466.88,Flipkart,15-06-2025
1499,161,2760.68,Zomato,17-10-2025
1500,5,4166.86,Amazon,01-04-2026
1501,211,533.61,Amazon,24-05-2025
1502,351,2257.41,Flipkart,28-12-2025
1503,372,1452.32,Flipkart,06-07-2025
1504,18,167.32,Amazon,30-07-2025
1505,30,4695.6,Zomato,23-12-2025
1506,458,4185.52,Uber,29-06-2025
1507,327,652.86,Amazon,17-12-2025
1508,45,4289.38,Flipkart,21-08-2025
1509,193,3299.15,Zomato,09-05-2025
1510,290,4025.84,Flipkart,01-04-2026
1511,459,598.68,Flipkart,04-05-2026
1512,130,1508.11,Zomato,08-01-2026
1513,480,424.79,Target,16-07-2025
1514,473,4976.47,Target,04-02-2026
1515,355,4521.79,Walmart,15-12-2025
1516,132,851.73,Amazon,08-12-2025
1517,142,3896.67,Target,30-04-2026
1518,199,1696.64,Amazon,16-08-2025
1519,133,4780.25,Walmart,24-08-2025
1520,92,2230.85,Target,20-06-2025
1521,476,1043.31,Target,27-02-2026
1522,92,3245.14,Amazon,10-04-2026
1523,74,2726.13,Target,27-01-2026
1524,112,3089.13,Amazon,20-03-2026
1525,468,2235.83,Walmart,15-10-2025
1526,53,222.56,Amazon,23-06-2025
1527,293,3651.35,Target,09-05-2025
1528,10,4487.74,Flipkart,03-12-2025
1529,335,3219.66,Amazon,31-10-2025
1530,341,1982.89,Flipkart,30-09-2025
1531,359,1682.66,Target,19-05-2025
1532,295,68.33,Zomato,15-06-2025
1533,482,3866.4,Target,11-07-2025
1534,224,2049.37,Zomato,12-02-2026
1535,400,4070.76,Amazon,24-08-2025
1536,277,1167.94,Target,06-11-2025
1537,489,3461.84,Target,10-09-2025
1538,63,2857.86,Walmart,06-08-2025
1539,171,3425.09,Target,27-01-2026
1540,29,3179.75,Zomato,24-04-2026
1541,47,1858.51,Walmart,17-12-2025
1542,42,4213.85,Walmart,18-02-2026
1543,332,1055.45,Uber,05-01-2026
1544,21,4839.19,Zomato,23-10-2025
1545,98,1529.41,Target,05-02-2026
1546,459,578.5,Zomato,08-04-2026
1547,184,2458.19,Zomato,06-04-2026
1548,225,3689.85,Flipkart,22-08-2025
1549,19,1005.81,Zomato,20-10-2025
1550,304,1230.5,Target,28-10-2025
1551,33,3974.06,Zomato,29-08-2025
1552,158,2523.44,Target,02-09-2025
1553,495,4979.38,Amazon,05-05-2026
1554,174,327.47,Zomato,17-08-2025
1555,22,2057.26,Flipkart,24-03-2026
1556,414,3286.56,Uber,21-08-2025
1557,235,4703.44,Uber,05-12-2025
1558,77,3718.2,Flipkart,21-01-2026
1559,474,406.57,Zomato,19-02-2026
1560,73,2470.03,Amazon,11-07-2025
1561,242,4540.54,Uber,30-08-2025
1562,24,1251.28,Zomato,13-07-2025
1563,67,121.11,Zomato,20-05-2025
1564,26,4528.08,Amazon,31-03-2026
1565,234,3075.57,Uber,18-04-2026
1566,33,4098.11,Amazon,15-08-2025
1567,59,2510.86,Uber,09-04-2026
1568,113,362.4,Flipkart,03-05-2026
1569,219,1719.85,Zomato,11-02-2026
1570,348,2039.94,Amazon,18-04-2026
1571,500,3436.24,Uber,17-05-2025
1572,71,1641.87,Flipkart,11-09-2025
1573,392,275.65,Flipkart,16-01-2026
1574,172,362.95,Walmart,29-04-2026
1575,73,3799.87,Flipkart,15-06-2025
1576,357,1881.14,Flipkart,28-02-2026
1577,225,1256.04,Uber,29-12-2025
1578,21,710.19,Zomato,22-02-2026
1579,314,1911.85,Flipkart,02-08-2025
1580,9,4404.15,Amazon,12-11-2025
1581,4,85.76,Amazon,15-12-2025
1582,362,3276.19,Walmart,28-05-2025
1583,214,3482.84,Target,04-11-2025
1584,355,678.12,Flipkart,19-07-2025
1585,328,1391.2,Target,05-07-2025
1586,211,1234.31,Flipkart,22-11-2025
1587,313,3473.78,Uber,13-08-2025
1588,93,3600.13,Uber,26-06-2025
1589,487,485.7,Walmart,19-09-2025
1590,179,2122.99,Uber,01-01-2026
1591,121,999.92,Uber,29-05-2025
1592,49,3113.66,Uber,17-06-2025
1593,260,1135.42,Zomato,28-11-2025
1594,338,1080.14,Amazon,12-08-2025
1595,100,607.76,Flipkart,02-12-2025
1596,351,4226.72,Target,11-03-2026
1597,255,922.8,Zomato,31-03-2026
1598,473,263.42,Zomato,02-07-2025
1599,187,1461.07,Target,04-08-2025
1600,129,1704.76,Target,27-08-2025
1601,23,566.88,Amazon,24-02-2026
1602,474,2709.94,Flipkart,20-12-2025
1603,403,193.87,Uber,11-12-2025
1604,60,400.75,Flipkart,02-04-2026
1605,370,2251.86,Uber,10-09-2025
1606,167,2124.38,Zomato,07-10-2025
1607,347,4496.95,Flipkart,13-03-2026
1608,399,595.16,Flipkart,21-06-2025
1609,51,1223.74,Target,14-02-2026
1610,446,1039.78,Flipkart,16-12-2025
1611,38,2381.4,Target,13-12-2025
1612,28,4457.92,Flipkart,20-02-2026
1613,111,4643.04,Target,19-02-2026
1614,92,1967.29,Flipkart,22-09-2025
1615,235,3613.12,Zomato,31-05-2025
1616,184,4879,Flipkart,28-01-2026
1617,172,679.7,Zomato,19-10-2025
1618,292,345.28,Flipkart,20-05-2025
1619,57,4265.67,Target,13-12-2025
1620,215,897.45,Walmart,26-06-2025
1621,113,4437.72,Uber,23-12-2025
1622,81,3958.26,Zomato,06-11-2025
1623,488,3077.06,Flipkart,10-06-2025
1624,296,4852.17,Flipkart,11-11-2025
1625,45,2087.9,Uber,25-03-2026
1626,251,4317.89,Flipkart,03-06-2025
1627,303,2393.77,Target,28-10-2025
1628,143,121.79,Target,25-04-2026
1629,377,4369.36,Flipkart,23-01-2026
1630,168,2199.53,Flipkart,16-05-2025
1631,457,4641.02,Flipkart,02-06-2025
1632,468,2889.82,Amazon,12-02-2026
1633,214,4901.91,Amazon,20-05-2025
1634,241,3680.71,Uber,19-05-2025
1635,18,2157.2,Target,05-03-2026
1636,246,4058.1,Zomato,02-08-2025
1637,421,535.1,Target,20-11-2025
1638,124,461.3,Amazon,04-04-2026
1639,355,3672.34,Flipkart,09-06-2025
1640,68,1824.11,Flipkart,19-04-2026
1641,332,4994.81,Amazon,14-11-2025
1642,246,3361.73,Flipkart,25-10-2025
1643,361,2323.45,Uber,18-11-2025
1644,383,2939.12,Target,11-04-2026
1645,238,3870.58,Zomato,19-05-2025
1646,208,965.48,Walmart,19-09-2025
1647,321,2348.26,Zomato,14-06-2025
1648,1,4308.89,Amazon,12-05-2025
1649,198,4472.5,Walmart,11-09-2025
1650,272,211.94,Target,02-01-2026
1651,386,1385.46,Uber,28-10-2025
1652,278,2897.39,Flipkart,02-02-2026
1653,404,3439.09,Uber,09-02-2026
1654,451,1711.69,Amazon,02-07-2025
1655,264,4729.35,Zomato,27-01-2026
1656,187,4445.49,Amazon,23-07-2025
1657,197,1859.67,Uber,14-05-2025
1658,21,1859.58,Flipkart,20-07-2025
1659,332,2816.01,Amazon,09-08-2025
1660,288,3561.22,Flipkart,25-11-2025
1661,71,4907.2,Flipkart,18-04-2026
1662,277,612.11,Target,07-11-2025
1663,378,4698.78,Uber,07-12-2025
1664,447,4797.56,Flipkart,21-01-2026
1665,386,3737.83,Flipkart,17-04-2026
1666,165,1795.92,Walmart,24-09-2025
1667,258,3417.12,Walmart,29-12-2025
1668,28,363.68,Walmart,23-09-2025
1669,232,2456.82,Uber,10-03-2026
1670,425,657.41,Zomato,28-05-2025
1671,273,3407.63,Uber,11-12-2025
1672,461,1496.71,Uber,25-03-2026
1673,189,4009.52,Zomato,13-07-2025
1674,415,4891.52,Amazon,15-12-2025
1675,97,4464.92,Target,28-02-2026
1676,45,446.84,Flipkart,21-02-2026
1677,148,4793.37,Amazon,09-08-2025
1678,56,865.59,Amazon,17-12-2025
1679,357,782.37,Flipkart,28-04-2026
1680,448,1061.07,Zomato,05-09-2025
1681,12,1501.19,Zomato,28-05-2025
1682,278,4662.02,Target,26-08-2025
1683,178,2129.64,Zomato,23-04-2026
1684,331,156.34,Flipkart,10-02-2026
1685,33,159.08,Flipkart,17-12-2025
1686,428,4739.87,Zomato,08-08-2025
1687,172,2087.87,Walmart,11-05-2025
1688,336,3247.95,Walmart,20-01-2026
1689,249,2987.12,Zomato,29-11-2025
1690,272,4217.44,Target,16-08-2025
1691,235,1555.21,Flipkart,01-04-2026
1692,460,3957.27,Flipkart,18-08-2025
1693,405,1337.04,Target,11-10-2025
1694,191,4855.08,Amazon,05-07-2025
1695,76,1797.95,Target,10-12-2025
1696,490,873.5,Flipkart,28-12-2025
1697,365,2699.82,Flipkart,07-11-2025
1698,499,918.03,Zomato,05-10-2025
1699,355,4528.32,Flipkart,10-04-2026
1700,83,1227.63,Amazon,15-11-2025
1701,163,2893.9,Target,14-09-2025
1702,134,1879.88,Flipkart,05-12-2025
1703,288,3550.32,Zomato,07-12-2025
1704,163,4891.21,Flipkart,23-02-2026
1705,191,2269.72,Flipkart,05-03-2026
1706,274,1542.72,Amazon,24-08-2025
1707,208,4658.79,Flipkart,03-11-2025
1708,486,2317.3,Walmart,17-06-2025
1709,80,71.26,Zomato,04-03-2026
1710,280,4879.23,Walmart,19-12-2025
1711,332,3541.98,Target,05-06-2025
1712,459,1484.64,Uber,24-02-2026
1713,342,778.06,Uber,05-03-2026
1714,374,4539.06,Target,08-06-2025
1715,174,3461.28,Zomato,24-02-2026
1716,246,4505.86,Flipkart,15-07-2025
1717,348,2777.25,Walmart,07-12-2025
1718,13,2038.07,Flipkart,12-04-2026
1719,229,1819.1,Walmart,14-10-2025
1720,29,3060.35,Flipkart,23-01-2026
1721,299,2655.85,Walmart,07-07-2025
1722,101,161.62,Uber,10-10-2025
1723,435,2255.02,Zomato,17-12-2025
1724,491,482.52,Uber,19-07-2025
1725,202,1012.53,Walmart,04-08-2025
1726,309,3045.14,Amazon,15-11-2025
1727,466,3350.49,Target,21-12-2025
1728,76,3594.02,Target,26-12-2025
1729,190,1961.26,Amazon,07-10-2025
1730,146,1757.36,Walmart,23-10-2025
1731,229,4377.79,Amazon,29-12-2025
1732,111,3652.87,Target,23-07-2025
1733,380,4963.36,Target,20-05-2025
1734,148,860.76,Zomato,30-12-2025
1735,497,4493.73,Zomato,03-12-2025
1736,459,2100.26,Uber,13-11-2025
1737,307,476.09,Flipkart,06-08-2025
1738,156,2399.33,Uber,19-10-2025
1739,172,377.27,Uber,07-11-2025
1740,388,1910.07,Amazon,25-03-2026
1741,210,3212.09,Walmart,03-03-2026
1742,213,915.72,Target,30-10-2025
1743,364,2861.19,Flipkart,13-05-2025
1744,103,970.73,Target,12-08-2025
1745,149,2791.64,Amazon,09-05-2025
1746,422,4139.93,Uber,24-10-2025
1747,156,2495.8,Zomato,19-08-2025
1748,238,1161.38,Amazon,31-12-2025
1749,79,1350.25,Zomato,16-04-2026
1750,428,3200.98,Amazon,19-02-2026
1751,335,3346.27,Walmart,17-11-2025
1752,214,937.89,Zomato,30-01-2026
1753,331,1261.51,Amazon,25-08-2025
1754,392,1422.22,Amazon,23-12-2025
1755,307,3740.55,Uber,15-10-2025
1756,247,2849.59,Walmart,21-01-2026
1757,322,3445.27,Zomato,08-08-2025
1758,419,641.94,Uber,22-08-2025
1759,376,2897.56,Walmart,17-10-2025
1760,84,2929.19,Flipkart,23-06-2025
1761,164,2332.17,Zomato,09-10-2025
1762,70,1819.06,Amazon,23-08-2025
1763,140,1837.76,Zomato,15-12-2025
1764,467,4778.02,Amazon,14-07-2025
1765,149,1493.74,Zomato,15-03-2026
1766,480,430.29,Flipkart,22-04-2026
1767,393,3158.75,Amazon,21-06-2025
1768,307,3775.51,Uber,10-12-2025
1769,166,4368.59,Zomato,27-05-2025
1770,410,1540.31,Zomato,19-10-2025
1771,358,3457.32,Amazon,25-01-2026
1772,274,2921.23,Flipkart,11-01-2026
1773,7,727.9,Walmart,17-12-2025
1774,191,3905.1,Target,03-01-2026
1775,175,4608.49,Flipkart,03-09-2025
1776,53,1128.49,Uber,26-01-2026
1777,114,4166.29,Uber,04-11-2025
1778,315,3463.78,Uber,06-08-2025
1779,434,2683.87,Uber,02-09-2025
1780,360,3793.72,Amazon,05-02-2026
1781,214,2329.43,Amazon,09-05-2025
1782,60,4103.28,Amazon,08-12-2025
1783,246,1773.64,Zomato,28-10-2025
1784,186,738.12,Target,14-04-2026
1785,456,4938.53,Uber,05-09-2025
1786,391,4852.05,Flipkart,30-08-2025
1787,364,1558.19,Zomato,16-08-2025
1788,418,637.05,Flipkart,01-11-2025
1789,439,3486.51,Zomato,17-01-2026
1790,117,1571.77,Flipkart,26-09-2025
1791,67,4906.49,Target,28-10-2025
1792,354,3826.97,Amazon,24-03-2026
1793,40,143.09,Target,21-12-2025
1794,388,2184.67,Flipkart,09-07-2025
1795,56,212.32,Zomato,08-09-2025
1796,263,2986.22,Target,30-11-2025
1797,61,4547.22,Amazon,27-03-2026
1798,34,1543.15,Amazon,22-08-2025
1799,387,527.69,Amazon,18-03-2026
1800,472,3028.87,Uber,05-01-2026
1801,462,1040.12,Zomato,23-01-2026
1802,180,194.83,Flipkart,02-04-2026
1803,434,3743.68,Walmart,10-12-2025
1804,486,2919.77,Walmart,07-05-2025
1805,83,4282.93,Zomato,23-12-2025
1806,314,1247.02,Uber,21-12-2025
1807,35,540.57,Uber,16-03-2026
1808,391,119.22,Flipkart,08-11-2025
1809,367,998.16,Walmart,15-08-2025
1810,88,4513.22,Uber,12-04-2026
1811,3,4869.22,Amazon,29-10-2025
1812,474,1109.38,Uber,24-01-2026
1813,436,3553.39,Walmart,01-07-2025
1814,358,2967.43,Target,10-08-2025
1815,345,4790.85,Flipkart,23-12-2025
1816,428,1806.37,Target,07-11-2025
1817,218,1110.66,Flipkart,11-04-2026
1818,209,608.59,Walmart,16-03-2026
1819,64,2356.21,Uber,28-12-2025
1820,70,2504.29,Walmart,28-03-2026
1821,361,1476.94,Zomato,27-04-2026
1822,21,457.13,Target,06-04-2026
1823,60,1954.67,Target,02-06-2025
1824,308,3694.06,Zomato,24-03-2026
1825,500,4213.4,Flipkart,26-07-2025
1826,284,2066.05,Target,27-06-2025
1827,97,4291.03,Target,08-07-2025
1828,481,3411.7,Flipkart,05-11-2025
1829,7,4993.68,Target,16-07-2025
1830,345,570.6,Target,09-04-2026
1831,268,3309.81,Amazon,05-08-2025
1832,62,759.67,Target,26-12-2025
1833,356,2973.26,Amazon,22-09-2025
1834,380,4630.19,Flipkart,16-04-2026
1835,34,1850.36,Flipkart,18-09-2025
1836,174,1041.3,Target,27-10-2025
1837,63,1202.7,Target,03-01-2026
1838,372,2520.6,Zomato,20-02-2026
1839,393,2930.5,Walmart,02-09-2025
1840,388,3957.99,Zomato,06-10-2025
1841,483,2031.17,Target,05-11-2025
1842,342,3035.67,Target,05-04-2026
1843,249,2581.5,Flipkart,06-07-2025
1844,394,2300.44,Amazon,20-06-2025
1845,129,2472.24,Flipkart,16-07-2025
1846,322,4714.89,Amazon,28-09-2025
1847,51,3702.1,Amazon,28-08-2025
1848,256,3406.63,Flipkart,26-01-2026
1849,196,3042.69,Walmart,12-12-2025
1850,79,1548.63,Uber,23-04-2026
1851,50,3812.85,Zomato,09-04-2026
1852,385,2623.75,Target,22-02-2026
1853,406,2356.81,Walmart,30-06-2025
1854,339,2514.6,Uber,03-10-2025
1855,134,2735.07,Uber,08-01-2026
1856,280,137.47,Amazon,16-01-2026
1857,221,4406.62,Amazon,04-04-2026
1858,197,2278.07,Target,06-12-2025
1859,227,2325.3,Amazon,26-03-2026
1860,91,2805.5,Walmart,11-10-2025
1861,453,3544.99,Target,21-07-2025
1862,221,715.72,Zomato,22-11-2025
1863,200,2462.9,Amazon,21-02-2026
1864,292,3391.37,Zomato,29-03-2026
1865,284,3442.6,Uber,31-03-2026
1866,241,2405.76,Flipkart,24-03-2026
1867,260,325.9,Walmart,22-08-2025
1868,254,2975.67,Target,24-07-2025
1869,316,3398.61,Walmart,30-03-2026
1870,165,354.05,Uber,01-10-2025
1871,24,684.58,Walmart,29-08-2025
1872,179,4057.29,Uber,17-11-2025
1873,14,3837.71,Zomato,02-11-2025
1874,175,1933.84,Target,05-12-2025
1875,177,4960.13,Target,04-06-2025
1876,180,329.42,Flipkart,14-02-2026
1877,127,1211.38,Walmart,08-06-2025
1878,304,470.46,Zomato,26-06-2025
1879,34,4351.25,Amazon,06-02-2026
1880,173,890.41,Uber,24-01-2026
1881,167,235.02,Zomato,23-11-2025
1882,443,2141.24,Uber,06-01-2026
1883,462,2134.8,Amazon,23-07-2025
1884,357,2375.01,Amazon,06-03-2026
1885,163,1919.8,Target,29-08-2025
1886,166,2884.07,Target,26-04-2026
1887,52,3469.78,Flipkart,15-09-2025
1888,173,2508.82,Zomato,05-02-2026
1889,174,874.8,Walmart,09-10-2025
1890,187,4848.67,Flipkart,23-05-2025
1891,255,3195.45,Amazon,12-03-2026
1892,431,4259.15,Flipkart,30-07-2025
1893,148,1362.52,Walmart,10-08-2025
1894,294,2040.04,Flipkart,27-08-2025
1895,320,3727.3,Amazon,19-07-2025
1896,368,4228.73,Amazon,05-08-2025
1897,304,1717.35,Amazon,23-01-2026
1898,291,4015.87,Target,14-06-2025
1899,219,1088.21,Amazon,30-05-2025
1900,334,4127.51,Uber,17-04-2026
1901,412,1534.55,Zomato,21-01-2026
1902,277,1601.1,Target,04-08-2025
1903,206,1293.76,Uber,04-09-2025
1904,233,3374.22,Uber,03-04-2026
1905,93,4410.44,Zomato,16-01-2026
1906,361,2605.31,Flipkart,22-06-2025
1907,296,2521.06,Zomato,07-05-2025
1908,493,4128.34,Target,19-11-2025
1909,138,4688.96,Uber,10-01-2026
1910,415,3091.39,Target,23-03-2026
1911,479,2852.28,Zomato,14-10-2025
1912,31,2635.23,Walmart,10-04-2026
1913,237,781.33,Flipkart,09-04-2026
1914,383,3442.27,Walmart,09-09-2025
1915,433,2205.17,Walmart,28-07-2025
1916,441,4159.56,Amazon,18-08-2025
1917,325,1057.61,Target,01-06-2025
1918,137,4127.37,Zomato,01-04-2026
1919,83,1319.41,Uber,11-06-2025
1920,121,2059.04,Amazon,23-03-2026
1921,77,999.98,Flipkart,20-10-2025
1922,409,4144.78,Target,14-12-2025
1923,249,2821.13,Target,05-04-2026
1924,217,3252.26,Amazon,21-02-2026
1925,104,838.82,Flipkart,07-02-2026
1926,15,1329.06,Walmart,11-09-2025
1927,338,2776,Zomato,22-05-2025
1928,437,259.05,Zomato,28-05-2025
1929,249,3922.06,Amazon,30-08-2025
1930,441,4487.7,Walmart,12-01-2026
1931,309,1525,Amazon,24-05-2025
1932,462,4777.69,Walmart,02-10-2025
1933,344,3304.28,Amazon,14-08-2025
1934,204,4718.65,Zomato,26-07-2025
1935,432,745.77,Amazon,06-06-2025
1936,293,3685.68,Amazon,26-05-2025
1937,268,3337.87,Uber,27-02-2026
1938,487,3886.82,Uber,16-03-2026
1939,129,2507.43,Amazon,06-01-2026
1940,122,3019.12,Walmart,08-02-2026
1941,169,4170.05,Zomato,23-02-2026
1942,200,4038.92,Zomato,14-05-2025
1943,121,4680.73,Flipkart,18-01-2026
1944,74,578.73,Flipkart,27-03-2026
1945,497,1409.01,Target,27-12-2025
1946,131,4321.35,Amazon,15-12-2025
1947,252,2690.68,Zomato,25-01-2026
1948,486,609.16,Uber,14-03-2026
1949,217,2400.53,Flipkart,28-02-2026
1950,494,1424.78,Flipkart,30-09-2025
1951,186,2402.35,Walmart,24-01-2026
1952,421,1575.45,Zomato,22-08-2025
1953,496,4530.89,Amazon,09-02-2026
1954,431,3710.28,Amazon,05-08-2025
1955,354,4591.41,Zomato,22-09-2025
1956,123,1302.27,Target,12-12-2025
1957,159,3212.8,Zomato,17-01-2026
1958,186,4520.63,Zomato,20-11-2025
1959,63,2697.81,Flipkart,22-12-2025
1960,440,2239.89,Amazon,25-10-2025
1961,466,4805.7,Walmart,07-05-2026
1962,155,496.74,Flipkart,02-04-2026
1963,153,1091.41,Flipkart,01-10-2025
1964,469,2222.29,Walmart,09-04-2026
1965,451,4070.63,Zomato,29-09-2025
1966,209,3957.12,Walmart,04-11-2025
1967,444,446.47,Target,26-08-2025
1968,242,3697.86,Walmart,21-09-2025
1969,368,2140.71,Amazon,30-01-2026
1970,423,843.7,Walmart,06-03-2026
1971,260,378.52,Target,21-04-2026
1972,309,3659.7,Uber,14-11-2025
1973,378,1667.5,Zomato,20-10-2025
1974,15,3821.78,Zomato,21-11-2025
1975,329,959.51,Target,24-09-2025
1976,406,3223.44,Amazon,23-03-2026
1977,206,1040.37,Walmart,04-08-2025
1978,161,2900.26,Amazon,20-11-2025
1979,81,1285.54,Zomato,13-09-2025
1980,497,3849.66,Zomato,31-05-2025
1981,391,693.96,Uber,07-01-2026
1982,352,2081.07,Walmart,30-05-2025
1983,232,2417.91,Zomato,15-09-2025
1984,69,1340.37,Zomato,27-07-2025
1985,304,4142.5,Walmart,25-10-2025
1986,102,467.77,Walmart,18-06-2025
1987,94,1997.8,Target,30-08-2025
1988,484,4181.66,Uber,14-11-2025
1989,115,152.64,Amazon,06-12-2025
1990,473,2814.72,Uber,22-12-2025
1991,321,1182.1,Amazon,07-07-2025
1992,499,2339,Walmart,17-04-2026
1993,360,4266.56,Amazon,20-11-2025
1994,206,3109.12,Uber,21-06-2025
1995,134,788.79,Walmart,08-02-2026
